income,expenses,debts,savings,payment_history,credit_utilization,length_of_credit_history,new_credit_inquiries,credit_mix,credit_score,normalized_credit_score,risk_level,Disposable Income,DTI,Savings Rate,Expense Ratio,balance,credit_limit,utilization_ratio
66288,25091,14862,39710,2.641903471364234,0.22420347574221577,0.5990526188752112,1.6419034713642342,2.6719149508814426,1.6638089614045866,1007.5474643862613,High Risk,41197,22.420347574221577,59.90526188752112,37.85149650012068,24848,183748.26645135245,0.13522848666753837
57120,18690,10113,37418,3.056179775280899,0.1770483193277311,0.6550770308123249,2.056179775280899,3.699990111737368,1.9345205808709145,1081.9931597395014,High Risk,38430,17.70483193277311,65.50770308123249,32.720588235294116,27305,217059.38890536933,0.1257950652938771
49624,28741,7758,20107,1.726592672488779,0.1563356440432049,0.4051870062872803,0.7265926724887791,2.5917762309873678,1.1166341752598863,857.0743981964687,High Risk,20883,15.633564404320492,40.518700628728034,57.91753990004837,12349,133577.98298530548,0.09244786995592287
62266,19269,13538,41643,3.2314079609735846,0.2174220280731057,0.668791957087335,2.2314079609735846,3.076008273009307,2.0131805963166025,1103.6246639870658,High Risk,42997,21.74220280731057,66.87919570873349,30.946262807952973,28105,197758.2509971931,0.14211796402062088
70853,21510,10311,48311,3.2939562993956297,0.14552665377612803,0.6818483338743596,2.2939562993956297,4.68538454078169,2.1077880212269555,1129.6417058374127,High Risk,49343,14.552665377612803,68.18483338743596,30.35862983924463,38000,339065.0353021046,0.11207289470629805
58367,16913,11541,40299,3.4510140128894933,0.19773159490808162,0.6904415166104134,2.4510140128894933,3.491811801403691,2.151011927292872,1141.52828000554,High Risk,41454,19.773159490808162,69.04415166104134,28.976990422670347,28758,209647.83103717183,0.1371728954109763
50155,28464,25030,19188,1.7620503091624509,0.49905293589871397,0.3825740205363374,0.7620503091624509,0.766600079904115,1.1454309568578014,864.9935131358953,High Risk,21691,49.9052935898714,38.25740205363374,56.75206858737912,-5842,43464.327007590895,-0.13440907526256451
30322,21335,17124,7274,1.4212327161940472,0.5647384737154542,0.23989182771584988,0.42123271619404734,0.42478392898855405,0.9463279152423749,810.2401766916531,High Risk,8987,56.47384737154542,23.98918277158499,70.36145372996504,-9850,15913.560733473487,-0.6189689513850254
34023,39067,19657,0,0.8708884736478357,0.5777562237310055,0.0,-0.12911152635216422,0.0,0.6023155276256114,715.6367700970432,High Risk,-5044,57.77562237310055,0.0,114.82526526173471,-19657,-8730.325685506434,2.251576940896189
45421,34058,19123,9450,1.3336367373304363,0.4210167103322252,0.20805354351511415,0.3336367373304363,0.4941693248967212,0.855319039227755,785.2127357876326,High Risk,11363,42.10167103322252,20.805354351511415,74.98293740780696,-9673,26989.42754797887,-0.35839959861336046
40857,29301,14495,10106,1.3943892699907854,0.35477396774114595,0.24735051521159165,0.3943892699907853,0.6972059330803726,0.8829416369924534,792.8089501729246,High Risk,11556,35.477396774114595,24.735051521159164,71.71598502092664,-4389,32572.852155915833,-0.13474411080095963
47195,22025,12801,23889,2.1427922814982976,0.2712363597838754,0.5061765017480665,1.1427922814982974,1.8661823295055073,1.3538334294093082,922.3041930875597,High Risk,25170,27.12363597838754,50.61765017480665,46.668079245682804,11088,92797.2931802203,0.11948624383327813
50849,33805,16244,15419,1.5041857713356013,0.3194556431788236,0.30323113532222856,0.5041857713356013,0.9492120167446442,0.9509225815576828,811.5037099283627,High Risk,17044,31.945564317882358,30.323113532222855,66.48115007178116,-825,53353.26003447427,-0.015462972636853405
57945,36907,15842,19453,1.570027366082315,0.2733971869876607,0.3357149020623005,0.570027366082315,1.22793839161722,0.9905026172286625,822.3882197378822,High Risk,21038,27.33971869876607,33.571490206230045,63.69315730434032,3611,76950.3162479485,0.04692638284116564
48942,31426,12155,16300,1.5573728759625787,0.24835519594622205,0.33304728045441545,0.5573728759625788,1.3410119292472233,0.9814169650710876,819.8896653945491,High Risk,17516,24.835519594622205,33.30472804544154,64.21069837767152,4145,70528.01908679557,0.058770968668479695
57297,46037,15649,9695,1.2445858765775355,0.27312075675864356,0.16920606663525142,0.24458587657753547,0.6195284043708863,0.764355486027307,760.1977586575094,High Risk,11260,27.312075675864357,16.92060666352514,80.34801123968096,-5954,41227.18512365007,-0.1444192704920927
50967,34596,11468,15224,1.4732049947970864,0.2250083387289815,0.29870308238664234,0.4732049947970864,1.3275200558074642,0.9240115597861295,804.1031789411857,High Risk,16371,22.50083387289815,29.870308238664233,67.87921596327035,3756,72757.30354028601,0.05162368335874745
20368,39136,14142,0,0.5204415372035978,0.694324430479183,0.0,-0.4795584627964023,0.0,0.44454017460573364,672.2485480165768,High Risk,-18768,69.4324430479183,0.0,192.14454045561666,-14142,-27030.591429783624,0.5231850008438089
35909,31335,13323,3241,1.145970958991543,0.37102119245871507,0.09025592469854354,0.145970958991543,0.24326352923515723,0.7127791541145755,746.0142673815083,High Risk,4574,37.102119245871506,9.025592469854354,87.26224623353477,-10082,12328.13675598589,-0.8178040363727077
47838,36756,8655,10216,1.301501795625204,0.18092311551486265,0.21355407834775703,0.30150179562520407,1.1803581744656269,0.8004762388063781,770.130965671754,High Risk,11082,18.092311551486265,21.355407834775704,76.8343158158786,1561,61252.53795493935,0.02548465830343806
31854,22032,3244,9497,1.4458061002178648,0.10183964337288881,0.29814152068813965,0.44580610021786493,2.927558569667078,0.9519373286838602,811.7827653880615,High Risk,9822,10.18396433728888,29.814152068813964,69.16556790355999,6253,96445.74229346485,0.0648343809825569
58998,25416,10304,32551,2.321293673276676,0.17464998813519103,0.551730567137869,1.321293673276676,3.159064440993789,1.4922327955062056,960.3640187642064,High Risk,33582,17.464998813519102,55.173056713786906,43.079426421234615,22247,192281.71933229812,0.11570002638447964
72961,33493,24020,37066,2.1783954856238616,0.329216978933951,0.5080248351859212,1.1783954856238616,1.5431307243963364,1.3748416305117181,928.0814483907226,High Risk,39468,32.921697893395105,50.802483518592126,45.90534669206836,13046,119884.46078268108,0.10882144286947212
68281,33420,13451,33515,2.04311789347696,0.1969947716055711,0.4908393257275084,1.0431178934769598,2.491636309568062,1.3064790209451533,909.2817307599172,High Risk,34861,19.69947716055711,49.08393257275084,48.94480162856431,20064,176964.0875027879,0.11337893627532711
46798,35076,18879,9834,1.3341886189987455,0.4034146758408479,0.21013718534980128,0.3341886189987456,0.5208962339106944,0.8518866734320792,784.2688351938218,High Risk,11722,40.34146758408479,21.01371853498013,74.9519210222659,-9045,29056.949838444834,-0.31128525362399495
72360,41003,4377,30919,1.7647489208106724,0.06048922056384743,0.427294085129906,0.7647489208106724,7.063970756225725,1.3346866189393007,917.0388202083077,High Risk,31357,6.048922056384743,42.7294085129906,56.665284687672745,26542,518389.8834818369,0.051200844857787364
52230,15750,9958,35484,3.316190476190476,0.1906567107026613,0.6793796668581276,2.316190476190476,3.5633661377786705,2.0772080486903066,1121.2322133898342,High Risk,36480,19.06567107026613,67.93796668581275,30.15508328546812,25526,191338.66238200443,0.13340743413914835
44943,20255,8227,23865,2.21885954085411,0.18305409073715595,0.5310059408584207,1.21885954085411,2.900814391637292,1.4234302883586138,941.4433292986189,High Risk,24688,18.305409073715595,53.10059408584207,45.06819749460428,15638,134867.24006320653,0.11595106411809966
40798,32295,13988,7104,1.2632915311967796,0.3428599441149076,0.17412618265601254,0.26329153119677967,0.5078638833285674,0.7904741378247306,767.380387901801,High Risk,8503,34.28599441149076,17.412618265601253,79.15829207314084,-6884,24800.21404060623,-0.27757824947512927
45462,22756,27109,19995,1.9978027772895062,0.5963002067660904,0.4398178698693414,0.9978027772895061,0.7375779261499871,1.3085422728334888,909.8491250292094,High Risk,22706,59.63002067660904,43.98178698693414,50.054990981479044,-7114,38078.13537939429,-0.18682637500810215
44177,63777,17301,0,0.6926791790143783,0.3916291282794214,0.0,-0.3073208209856218,0.0,0.44846228694173446,673.327128908977,High Risk,-19600,39.162912827942144,0.0,144.36697829187133,-17301,-50047.3498641697,0.34569263001848316
52556,35157,23478,15051,1.4948943311431577,0.44672349493873204,0.2863802420275516,0.49489433114315784,0.6410682340914899,0.9669003665176862,815.8976007923637,High Risk,17399,44.672349493873206,28.638024202755158,66.8943603013928,-8427,38948.029815146096,-0.21636524466053766
52408,29216,13727,21819,1.7938116100766703,0.26192566020454894,0.41632956800488474,0.7938116100766703,1.5894951555328913,1.1362817981806663,862.4774944996832,High Risk,23192,26.192566020454894,41.63295680048847,55.747214165776214,8092,88544.20747432068,0.09138937747392248
50045,24845,21824,23017,2.014288589253371,0.43608752123089217,0.4599260665401139,1.0142885892533708,1.0546645894428153,1.2874108165847737,904.0379745608127,High Risk,25200,43.60875212308922,45.99260665401139,49.64531921270856,1193,57786.56524926687,0.020644937017002155
56554,25198,25366,28819,2.24438447495833,0.44852707147151394,0.5095837606535347,1.24438447495833,1.136127099266735,1.4267343136972261,942.3519362667372,High Risk,31356,44.85270714715139,50.95837606535347,44.555645931322275,3453,69908.82377986281,0.049392906550297794
67859,30301,14453,36112,2.2394970463021022,0.21298574986368793,0.5321622776639797,1.2394970463021022,2.4985816093544595,1.4237644086593835,941.5352123813304,High Risk,37558,21.29857498636879,53.21622776639797,44.65288318424969,21659,176340.4360340414,0.12282492029121936
64243,31119,12303,31893,2.0644300909412254,0.19150724592562615,0.496443192254409,1.0644300909412256,2.5922945623018774,1.3221477711358967,913.5906370623716,High Risk,33124,19.150724592562614,49.6443192254409,48.439518702426724,19590,172964.73478013492,0.1132600817438418
27726,25433,8410,1452,1.0901584555498762,0.30332539854288393,0.05236961696602467,0.09015845554987614,0.17265160523186682,0.6544543120734929,729.9749358202105,High Risk,2293,30.33253985428839,5.236961696602467,91.7297843179687,-6958,7559.538406658739,-0.9204265691501904
11691,27268,13454,0,0.42874431568138477,1.1507997604995295,0.0,-0.5712556843186152,0.0,0.5310493017746205,696.0385579880207,High Risk,-15577,115.07997604995295,0.0,233.23924386280046,-13454,-13535.803998810763,0.9939564728613128
64014,43442,15409,19031,1.4735509414851986,0.24071296903802294,0.2972943418627175,0.47355094148519866,1.235057433967162,0.924149214412896,804.1410339635464,High Risk,20572,24.071296903802295,29.729434186271753,67.86327990752024,3622,85462.78201051333,0.042381021478500834
29496,43845,25154,0,0.6727334929866575,0.8527935991320857,0.0,-0.3272665070133425,0.0,0.5758415008822874,708.356412742629,High Risk,-14349,85.27935991320858,0.0,148.6472742066721,-25154,-16825.876759163548,1.494959244028747
46628,32520,8525,13255,1.4338253382533825,0.18283005919190187,0.2842712533241829,0.43382533825338254,1.5548387096774194,0.8996220146132202,797.3960540186356,High Risk,14108,18.283005919190188,28.427125332418292,69.74350175859998,4730,77164.55413489735,0.06129757442427672
32448,16587,15298,14331,1.9562307831434256,0.4714620315581854,0.4416605029585799,0.9562307831434256,0.9367891227611452,1.258371046630255,896.05203782332,High Risk,15861,47.14620315581854,44.16605029585799,51.11871301775148,-967,33642.15766766898,-0.028743697403490653
22970,35385,5928,0,0.6491451179878479,0.25807575097953855,0.0,-0.35085488201215204,0.0,0.38445254018717795,655.724448551474,High Risk,-12415,25.807575097953855,0.0,154.0487592511972,-5928,-48106.03070175438,0.12322779313787391
58121,45542,12866,11292,1.2762065785428836,0.22136577140792485,0.1942843378469056,0.2762065785428835,0.8776620550287579,0.781634886157092,764.9495936932003,High Risk,12579,22.136577140792486,19.42843378469056,78.35722028182585,-1574,56824.50326441784,-0.027699318244381408
61387,43697,16556,16034,1.4048332837494564,0.26969879616205383,0.26119536709726815,0.4048332837494565,0.9684706450833535,0.8781110138747117,791.4805288155458,High Risk,17690,26.969879616205382,26.119536709726816,71.1828237248929,-522,65591.69062575501,-0.00795832513265077
41352,37344,17562,2251,1.1073264781491003,0.4246952988972722,0.05443509382859354,0.10732647814910026,0.12817446760050108,0.6982903854140713,742.0298559888696,High Risk,4008,42.46952988972722,5.443509382859354,90.30760301799188,-15311,9437.354287666552,-1.6223826650239856
11134,44224,17945,0,0.2517637481910275,1.6117298365367343,0.0,-0.7482362518089725,0.0,0.5719890124660854,707.2969784281735,High Risk,-33090,161.17298365367344,0.0,397.1977725884677,-17945,-20530.736138200053,0.8740553616395196
41806,30533,16987,9574,1.369207087413618,0.4063292350380328,0.22901018992489117,0.3692070874136181,0.5636074645317007,0.8760440608079739,790.9121167221929,High Risk,11273,40.63292350380328,22.901018992489117,73.0349710567861,-7413,27743.51197974922,-0.2671976066119877
55877,36281,17902,17805,1.5401174168297456,0.3203822681962167,0.3186463124362439,0.5401174168297456,0.9945816109931851,0.9747729715085087,818.06256716484,High Risk,19596,32.03822681962167,31.86463124362439,64.93011435832274,-97,61164.433694559266,-0.0015858889576971331
27816,23192,15228,3101,1.1993790962400828,0.5474547023295945,0.11148259994247915,0.1993790962400828,0.20363803519831888,0.7952250753850878,768.6868957308991,High Risk,4624,54.74547023295945,11.148259994247915,83.37647397181478,-12127,8446.360914105595,-1.4357662576018582
52750,32922,9760,18852,1.6022720369357877,0.18502369668246446,0.35738388625592415,0.6022720369357876,1.9315573770491803,1.019072986797474,830.2450713693054,High Risk,19828,18.502369668246445,35.738388625592414,62.41137440758294,9092,107164.65163934427,0.0848414086260322
49770,43295,5741,5900,1.1495553759094583,0.11535061281896725,0.11854530841872614,0.14955537590945836,1.0276955234279743,0.6800999476091636,737.0274855925201,High Risk,6475,11.535061281896725,11.854530841872615,86.9901547116737,159,56133.20850026128,0.0028325478669059137
58689,24105,12266,33357,2.4347230864965774,0.2089999829610319,0.5683688595818637,1.4347230864965774,2.7194684493722483,1.5446080008882261,974.7672002442622,High Risk,34584,20.89999829610319,56.836885958186365,41.07243265347851,21091,165473.697700962,0.12745832294214446
51793,21385,14326,28975,2.4219312602291327,0.27660108508871856,0.5594385341648486,1.4219312602291325,2.022546419098143,1.5221136930240304,968.5812655816084,High Risk,30408,27.660108508871854,55.943853416484856,41.2893634274902,14649,109934.49281027503,0.1332520815398789
35403,30974,21269,2302,1.1429908955898496,0.6007682964720504,0.06502273818602944,0.14299089558984956,0.10823263905214162,0.7707893872872423,761.9670815039917,High Risk,4429,60.076829647205045,6.502273818602944,87.4897607547383,-18967,7372.226573886877,-2.5727641181272025
67948,27733,14496,38765,2.450077524970252,0.2133396126449638,0.5705098016129981,1.450077524970252,2.6741859823399556,1.552304801805425,976.8838204964919,High Risk,40215,21.333961264496377,57.05098016129981,40.81503502678519,24269,188502.26407284773,0.12874646423674313
47622,36491,14017,9729,1.305034118001699,0.29433875099743817,0.2042963336273151,0.30503411800169905,0.6940857530141971,0.8112043112136074,773.081185583742,High Risk,11131,29.433875099743815,20.42963336273151,76.62634916635169,-4288,37816.97096382963,-0.11338824582490475
49590,25467,16927,22430,1.947225821651549,0.34133897963299054,0.4523089332526719,0.9472258216515491,1.3251019081940096,1.2348618845332167,889.5870182466347,High Risk,24123,34.133897963299056,45.23089332526719,51.35511191772535,5503,70671.6825190524,0.07786711457614505
